anime_id,name,genre,type,episodes,rating,members,english_name,status,description,image_url
25977,Contact 2,"Comedy, Kids, Sci-Fi",Special,1,5.58,101,Contact 2,completed,Discover the epic story of Contact 2. A must-watch for all anime fans!,https://picsum.photos/seed/25977/225/320
29749,Convenience Store Senki Purin-tai,Comedy,ONA,8,4.48,59,Convenience Store Senki Purin-tai,completed,Discover the epic story of Convenience Store Senki Purin-tai. A must-watch for all anime fans!,https://picsum.photos/seed/29749/225/320
24901,Cook no Polka,"Kids, Music",Music,1,3.43,102,Cook no Polka,completed,Discover the epic story of Cook no Polka. A must-watch for all anime fans!,https://picsum.photos/seed/24901/225/320
30050,Cooking Papa Christmas Special,"Comedy, Slice of Life",Special,1,6.0,66,Cooking Papa Christmas Special,completed,Discover the epic story of Cooking Papa Christmas Special. A must-watch for all anime fans!,https://picsum.photos/seed/30050/225/320
32630,Coral no Tanken,"Adventure, Kids, Music",TV,50,6.14,54,Coral no Tanken,completed,Discover the epic story of Coral no Tanken. A must-watch for all anime fans!,https://picsum.photos/seed/32630/225/320
5990,Cosmic Fantasy: Ginga Me Hyou no Wana,"Action, Adventure, Comedy, Ecchi, Fantasy, Romance, Sci-Fi, Space",OVA,1,5.98,226,Cosmic Fantasy: Ginga Me Hyou no Wana,completed,Discover the epic story of Cosmic Fantasy: Ginga Me Hyou no Wana. A must-watch for all anime fans!,https://picsum.photos/seed/5990/225/320
29711,Countdown,Dementia,Movie,1,4.25,62,Countdown,completed,Discover the epic story of Countdown. A must-watch for all anime fans!,https://picsum.photos/seed/29711/225/320
26235,Crayon no Hoshi,"Drama, Kids",OVA,1,5.0,47,Crayon no Hoshi,completed,Discover the epic story of Crayon no Hoshi. A must-watch for all anime fans!,https://picsum.photos/seed/26235/225/320
33661,Crayon Shin-chan Gaiden: Alien vs. Shinnosuke,"Comedy, Ecchi, Kids, Sci-Fi, Space",ONA,13,6.83,429,Crayon Shin-chan Gaiden: Alien vs. Shinnosuke,completed,Discover the epic story of Crayon Shin-chan Gaiden: Alien vs. Shinnosuke. A must-watch for all anime fans!,https://picsum.photos/seed/33661/225/320
31978,Crayon Shin-chan Movie 24: Bakusui! Yumemi World Dai Totsugeki,"Comedy, Kids, Shounen",Movie,1,7.3,320,Crayon Shin-chan Movie 24: Bakusui! Yumemi World Dai Totsugeki,completed,Discover the epic story of Crayon Shin-chan Movie 24: Bakusui! Yumemi World Dai Totsugeki. A must-watch for all anime fans!,https://picsum.photos/seed/31978/225/320
30955,Crazy Monkey,Ecchi,Movie,1,4.81,92,Crazy Monkey,completed,Discover the epic story of Crazy Monkey. A must-watch for all anime fans!,https://picsum.photos/seed/30955/225/320
33534,Curly,Comedy,ONA,1,4.7,54,Curly,completed,Discover the epic story of Curly. A must-watch for all anime fans!,https://picsum.photos/seed/33534/225/320
33685,Cyborg 009: Call of Justice 1,"Action, Adventure, Mecha, Sci-Fi, Shounen",Movie,1,4.5,721,Cyborg 009: Call of Justice 1,completed,Discover the epic story of Cyborg 009: Call of Justice 1. A must-watch for all anime fans!,https://picsum.photos/seed/33685/225/320
33686,Cyborg 009: Call of Justice 2,"Action, Adventure, Mecha, Sci-Fi, Shounen",Movie,1,5.67,377,Cyborg 009: Call of Justice 2,completed,Discover the epic story of Cyborg 009: Call of Justice 2. A must-watch for all anime fans!,https://picsum.photos/seed/33686/225/320
33687,Cyborg 009: Call of Justice 3,"Action, Adventure, Mecha, Sci-Fi, Shounen",Movie,1,4.33,377,Cyborg 009: Call of Justice 3,completed,Discover the epic story of Cyborg 009: Call of Justice 3. A must-watch for all anime fans!,https://picsum.photos/seed/33687/225/320
7956,Cybot Robocchi,"Comedy, Sci-Fi",TV,39,6.19,162,Cybot Robocchi,completed,Discover the epic story of Cybot Robocchi. A must-watch for all anime fans!,https://picsum.photos/seed/7956/225/320
6760,Cynical Hysterie Hour: Henshin!,Comedy,Movie,1,5.23,105,Cynical Hysterie Hour: Henshin!,completed,Discover the epic story of Cynical Hysterie Hour: Henshin!. A must-watch for all anime fans!,https://picsum.photos/seed/6760/225/320
6759,Cynical Hysterie Hour: Trip Coaster,"Comedy, Slice of Life",Movie,1,5.96,110,Cynical Hysterie Hour: Trip Coaster,completed,Discover the epic story of Cynical Hysterie Hour: Trip Coaster. A must-watch for all anime fans!,https://picsum.photos/seed/6759/225/320
6762,Cynical Hysterie Hour: Utakata no Uta,Comedy,Movie,1,6.15,126,Cynical Hysterie Hour: Utakata no Uta,completed,Discover the epic story of Cynical Hysterie Hour: Utakata no Uta. A must-watch for all anime fans!,https://picsum.photos/seed/6762/225/320
6761,Cynical Hysterie Hour: Yoru wa Tanoshii,Comedy,Movie,1,5.59,102,Cynical Hysterie Hour: Yoru wa Tanoshii,completed,Discover the epic story of Cynical Hysterie Hour: Yoru wa Tanoshii. A must-watch for all anime fans!,https://picsum.photos/seed/6761/225/320
19905,"Dai-chan, Daisuki.","Drama, School, Slice of Life",Movie,1,6.13,91,"Dai-chan, Daisuki.",completed,"Discover the epic story of Dai-chan, Daisuki.. A must-watch for all anime fans!",https://picsum.photos/seed/19905/225/320
25081,Daisougen no Chiisana Tenshi Bush Baby Specials,"Adventure, Drama",Special,2,5.27,84,Daisougen no Chiisana Tenshi Bush Baby Specials,completed,Discover the epic story of Daisougen no Chiisana Tenshi Bush Baby Specials. A must-watch for all anime fans!,https://picsum.photos/seed/25081/225/320
22329,Daisougen to Hakuba,"Adventure, Historical",OVA,1,6.83,79,Daisougen to Hakuba,completed,Discover the epic story of Daisougen to Hakuba. A must-watch for all anime fans!,https://picsum.photos/seed/22329/225/320
29469,Daisuki! Nendomama,"Fantasy, Kids, Slice of Life",TV,9,5.75,50,Daisuki! Nendomama,completed,Discover the epic story of Daisuki! Nendomama. A must-watch for all anime fans!,https://picsum.photos/seed/29469/225/320
18007,Dalam-iwa Goseumdochi,"Historical, Military",TV,Unknown,6.47,122,Dalam-iwa Goseumdochi,on-going,Discover the epic story of Dalam-iwa Goseumdochi. A must-watch for all anime fans!,https://picsum.photos/seed/18007/225/320
16554,Dallyeola Majing-ga-X,"Mecha, Sci-Fi",Movie,1,4.13,94,Dallyeola Majing-ga-X,completed,Discover the epic story of Dallyeola Majing-ga-X. A must-watch for all anime fans!,https://picsum.photos/seed/16554/225/320
10887,Dame Oyaji,Comedy,TV,26,6.07,109,Dame Oyaji,completed,Discover the epic story of Dame Oyaji. A must-watch for all anime fans!,https://picsum.photos/seed/10887/225/320
8258,Damen's Walker,"Comedy, Romance",ONA,12,5.88,141,Damen's Walker,completed,Discover the epic story of Damen's Walker. A must-watch for all anime fans!,https://picsum.photos/seed/8258/225/320
17703,Danchi Tomoo,"Comedy, Seinen",TV,78,6.25,557,Danchi Tomoo,completed,Discover the epic story of Danchi Tomoo. A must-watch for all anime fans!,https://picsum.photos/seed/17703/225/320
31436,Danchi Tomoo: Natsuyasumi no Shukudai wa Owatta no ka yo? Tomoo,"Comedy, Seinen",Special,1,4.6,56,Danchi Tomoo: Natsuyasumi no Shukudai wa Owatta no ka yo? Tomoo,completed,Discover the epic story of Danchi Tomoo: Natsuyasumi no Shukudai wa Owatta no ka yo? Tomoo. A must-watch for all anime fans!,https://picsum.photos/seed/31436/225/320
14631,Dangerous Jiisan Ja,"Comedy, Kids",OVA,2,6.27,126,Dangerous Jiisan Ja,completed,Discover the epic story of Dangerous Jiisan Ja. A must-watch for all anime fans!,https://picsum.photos/seed/14631/225/320
23799,Dango San Kyoudai Attoiuma Gekijou,"Kids, Music",TV,50,7.3,74,Dango San Kyoudai Attoiuma Gekijou,completed,Discover the epic story of Dango San Kyoudai Attoiuma Gekijou. A must-watch for all anime fans!,https://picsum.photos/seed/23799/225/320
32858,Dareka no Santa Claus,Music,Music,1,5.51,75,Dareka no Santa Claus,completed,Discover the epic story of Dareka no Santa Claus. A must-watch for all anime fans!,https://picsum.photos/seed/32858/225/320
30958,Daruma-chan,"Kids, Supernatural",OVA,5,5.0,42,Daruma-chan,completed,Discover the epic story of Daruma-chan. A must-watch for all anime fans!,https://picsum.photos/seed/30958/225/320
15971,Dasshutsu Gasshapon,"Historical, Sci-Fi",ONA,10,4.27,121,Dasshutsu Gasshapon,completed,Discover the epic story of Dasshutsu Gasshapon. A must-watch for all anime fans!,https://picsum.photos/seed/15971/225/320
16816,David and Goliath,"Adventure, Historical, Kids",Movie,1,4.5,80,David and Goliath,completed,Discover the epic story of David and Goliath. A must-watch for all anime fans!,https://picsum.photos/seed/16816/225/320
34060,Dead World,Horror,ONA,Unknown,3.89,302,Dead World,on-going,Discover the epic story of Dead World. A must-watch for all anime fans!,https://picsum.photos/seed/34060/225/320
30893,Deban Desu Yo! Onigirizu,Comedy,TV,6,4.0,163,Deban Desu Yo! Onigirizu,completed,Discover the epic story of Deban Desu Yo! Onigirizu. A must-watch for all anime fans!,https://picsum.photos/seed/30893/225/320
27551,Deko Boko Friends,"Comedy, Kids",TV,Unknown,7.14,61,Deko Boko Friends,on-going,Discover the epic story of Deko Boko Friends. A must-watch for all anime fans!,https://picsum.photos/seed/27551/225/320
23189,Dekoboko Shin Gachou: Meian no Shippai,Comedy,Movie,1,7.08,102,Dekoboko Shin Gachou: Meian no Shippai,completed,Discover the epic story of Dekoboko Shin Gachou: Meian no Shippai. A must-watch for all anime fans!,https://picsum.photos/seed/23189/225/320
31644,Deniroo's Circus,Comedy,Special,1,3.57,69,Deniroo's Circus,completed,Discover the epic story of Deniroo's Circus. A must-watch for all anime fans!,https://picsum.photos/seed/31644/225/320
23855,Dennou Sentai Voogie'sâ˜…Angel Gaiden: Susume! Superâ˜…Angels!,"Action, Comedy, Mecha, Parody, Sci-Fi",OVA,2,5.25,110,Dennou Sentai Voogie'sâ˜…Angel Gaiden: Susume! Superâ˜…Angels!,completed,Discover the epic story of Dennou Sentai Voogie'sâ˜…Angel Gaiden: Susume! Superâ˜…Angels!. A must-watch for all anime fans!,https://picsum.photos/seed/23855/225/320
17131,Dennou Sentai Voogie'sâ˜…Angel: Forever and Ever,"Action, Comedy, Drama, Mecha, Sci-Fi",OVA,1,5.1,156,Dennou Sentai Voogie'sâ˜…Angel: Forever and Ever,completed,Discover the epic story of Dennou Sentai Voogie'sâ˜…Angel: Forever and Ever. A must-watch for all anime fans!,https://picsum.photos/seed/17131/225/320
7750,DigiGirl Pop!: Strawberry & Pop Mix Flavor,"Comedy, Sci-Fi",TV,26,6.0,143,DigiGirl Pop!: Strawberry & Pop Mix Flavor,completed,Discover the epic story of DigiGirl Pop!: Strawberry & Pop Mix Flavor. A must-watch for all anime fans!,https://picsum.photos/seed/7750/225/320
9869,Din Dong,"Comedy, Parody",Special,1,5.18,80,Din Dong,completed,Discover the epic story of Din Dong. A must-watch for all anime fans!,https://picsum.photos/seed/9869/225/320
31746,Dochamon Junior,"Comedy, Kids",TV,16,5.09,85,Dochamon Junior,completed,Discover the epic story of Dochamon Junior. A must-watch for all anime fans!,https://picsum.photos/seed/31746/225/320
34207,Dochamon Junior 2,"Comedy, Kids",TV,Unknown,6.0,41,Dochamon Junior 2,upcoming,Discover the epic story of Dochamon Junior 2. A must-watch for all anime fans!,https://picsum.photos/seed/34207/225/320
19121,Doctor Chichibuyama,"Ecchi, Parody, Seinen",TV,2,6.15,152,Doctor Chichibuyama,completed,Discover the epic story of Doctor Chichibuyama. A must-watch for all anime fans!,https://picsum.photos/seed/19121/225/320
23801,Doctor Mambo & Kaitou Jibako: Uchuu yori Ai wo Komete!!,"Adventure, Fantasy, Kids, Mystery, Sci-Fi",Special,1,5.67,62,Doctor Mambo & Kaitou Jibako: Uchuu yori Ai wo Komete!!,completed,Discover the epic story of Doctor Mambo & Kaitou Jibako: Uchuu yori Ai wo Komete!!. A must-watch for all anime fans!,https://picsum.photos/seed/23801/225/320
18317,Dodani,"Drama, School, Shounen, Slice of Life",Movie,1,5.14,59,Dodani,completed,Discover the epic story of Dodani. A must-watch for all anime fans!,https://picsum.photos/seed/18317/225/320
17665,Dohyou no Oni-tachi,"Drama, Historical, Sports",Movie,1,5.83,83,Dohyou no Oni-tachi,completed,Discover the epic story of Dohyou no Oni-tachi. A must-watch for all anime fans!,https://picsum.photos/seed/17665/225/320
3825,Dokaben,"Action, School, Shounen, Sports",TV,163,6.49,301,Dokaben,completed,Discover the epic story of Dokaben. A must-watch for all anime fans!,https://picsum.photos/seed/3825/225/320
15957,Dokachin,"Comedy, Kids",TV,26,5.62,84,Dokachin,completed,Discover the epic story of Dokachin. A must-watch for all anime fans!,https://picsum.photos/seed/15957/225/320
18327,Dokgotak Dasi Chajeun Maundeu,"Shounen, Sports",Movie,1,5.0,70,Dokgotak Dasi Chajeun Maundeu,completed,Discover the epic story of Dokgotak Dasi Chajeun Maundeu. A must-watch for all anime fans!,https://picsum.photos/seed/18327/225/320
16572,Dokgotak: Taeyang-eul Hyanghae Deonjyeola,Sports,Movie,1,5.5,72,Dokgotak: Taeyang-eul Hyanghae Deonjyeola,completed,Discover the epic story of Dokgotak: Taeyang-eul Hyanghae Deonjyeola. A must-watch for all anime fans!,https://picsum.photos/seed/16572/225/320
19437,Dokidoki Gakuen Kessen!! Youki Daimashiro,"Action, Fantasy, Magic",OVA,1,4.05,110,Dokidoki Gakuen Kessen!! Youki Daimashiro,completed,Discover the epic story of Dokidoki Gakuen Kessen!! Youki Daimashiro. A must-watch for all anime fans!,https://picsum.photos/seed/19437/225/320
18325,Dokkaebi Bangmang-I,"Action, Demons, Shounen",Movie,1,4.33,67,Dokkaebi Bangmang-I,completed,Discover the epic story of Dokkaebi Bangmang-I. A must-watch for all anime fans!,https://picsum.photos/seed/18325/225/320
18313,Dokkaebi Gamtu,"Action, Adventure, Demons, Fantasy, Shounen",Movie,1,3.58,79,Dokkaebi Gamtu,completed,Discover the epic story of Dokkaebi Gamtu. A must-watch for all anime fans!,https://picsum.photos/seed/18313/225/320
21485,Dokkan! Robotendon,"Adventure, Kids, Slice of Life",TV,26,6.29,63,Dokkan! Robotendon,completed,Discover the epic story of Dokkan! Robotendon. A must-watch for all anime fans!,https://picsum.photos/seed/21485/225/320
13781,Dokkiri Doctor Special,"Comedy, Ecchi",Special,1,6.04,137,Dokkiri Doctor Special,completed,Discover the epic story of Dokkiri Doctor Special. A must-watch for all anime fans!,https://picsum.photos/seed/13781/225/320
9499,Dokushin Apartment Dokudamisou,"Comedy, Ecchi",OVA,3,5.64,162,Dokushin Apartment Dokudamisou,completed,Discover the epic story of Dokushin Apartment Dokudamisou. A must-watch for all anime fans!,https://picsum.photos/seed/9499/225/320
30034,Dolittle-sensei Monogatari,"Adventure, Kids",TV,13,6.5,57,Dolittle-sensei Monogatari,completed,Discover the epic story of Dolittle-sensei Monogatari. A must-watch for all anime fans!,https://picsum.photos/seed/30034/225/320
8879,Dolphin Ouji,"Action, Adventure, Kids, Sci-Fi",TV,3,5.58,127,Dolphin Ouji,completed,Discover the epic story of Dolphin Ouji. A must-watch for all anime fans!,https://picsum.photos/seed/8879/225/320
29713,Don't You Wish You Were Here?,Dementia,Movie,1,5.67,78,Don't You Wish You Were Here?,completed,Discover the epic story of Don't You Wish You Were Here?. A must-watch for all anime fans!,https://picsum.photos/seed/29713/225/320
18451,Don: Gokudou Suikoden,Drama,OVA,2,5.36,128,Don: Gokudou Suikoden,completed,Discover the epic story of Don: Gokudou Suikoden. A must-watch for all anime fans!,https://picsum.photos/seed/18451/225/320
11625,Donbe Monogatari,Kids,Special,1,5.67,107,Donbe Monogatari,completed,Discover the epic story of Donbe Monogatari. A must-watch for all anime fans!,https://picsum.photos/seed/11625/225/320
25193,Donguri Mori e,"Fantasy, Kids",OVA,1,4.25,55,Donguri Mori e,completed,Discover the epic story of Donguri Mori e. A must-watch for all anime fans!,https://picsum.photos/seed/25193/225/320
5916,Donguri no Ie,Drama,Movie,1,7.0,106,Donguri no Ie,completed,Discover the epic story of Donguri no Ie. A must-watch for all anime fans!,https://picsum.photos/seed/5916/225/320
8451,Donguri to Yamaneko,Drama,OVA,1,6.35,229,Donguri to Yamaneko,completed,Discover the epic story of Donguri to Yamaneko. A must-watch for all anime fans!,https://picsum.photos/seed/8451/225/320
26301,Donguri to Yamaneko (1995),"Demons, Drama, Kids",OVA,1,5.0,54,Donguri to Yamaneko (1995),completed,Discover the epic story of Donguri to Yamaneko (1995). A must-watch for all anime fans!,https://picsum.photos/seed/26301/225/320
19901,Donkikko,"Comedy, Shounen",TV,21,6.75,71,Donkikko,completed,Discover the epic story of Donkikko. A must-watch for all anime fans!,https://picsum.photos/seed/19901/225/320
26199,Doolie Baenang-Yeohaeng,"Adventure, Kids",OVA,7,4.78,60,Doolie Baenang-Yeohaeng,completed,Discover the epic story of Doolie Baenang-Yeohaeng. A must-watch for all anime fans!,https://picsum.photos/seed/26199/225/320
2642,Dorami-chan: A Blue Straw Hat,"Fantasy, Kids",Movie,1,5.28,121,Dorami-chan: A Blue Straw Hat,completed,Discover the epic story of Dorami-chan: A Blue Straw Hat. A must-watch for all anime fans!,https://picsum.photos/seed/2642/225/320
2639,Dorami-chan: Hello Kyouryuu Kids!!,Fantasy,Movie,1,5.9,135,Dorami-chan: Hello Kyouryuu Kids!!,completed,Discover the epic story of Dorami-chan: Hello Kyouryuu Kids!!. A must-watch for all anime fans!,https://picsum.photos/seed/2639/225/320
2636,"Dorami-chan: Wow, The Kid Gang of Bandits",Fantasy,Movie,1,5.35,126,"Dorami-chan: Wow, The Kid Gang of Bandits",completed,"Discover the epic story of Dorami-chan: Wow, The Kid Gang of Bandits. A must-watch for all anime fans!",https://picsum.photos/seed/2636/225/320
6771,Dorimogu Daa!!,"Adventure, Fantasy, Kids",TV,49,6.98,179,Dorimogu Daa!!,completed,Discover the epic story of Dorimogu Daa!!. A must-watch for all anime fans!,https://picsum.photos/seed/6771/225/320
29349,Doron Coron,"Kids, Slice of Life",Movie,1,4.62,46,Doron Coron,completed,Discover the epic story of Doron Coron. A must-watch for all anime fans!,https://picsum.photos/seed/29349/225/320
24663,Dororonpa!,"Comedy, Slice of Life, Supernatural",TV,115,7.5,104,Dororonpa!,completed,Discover the epic story of Dororonpa!. A must-watch for all anime fans!,https://picsum.photos/seed/24663/225/320
25299,Dosukoi! Wanpaku Dohyou,"Drama, Sports",Movie,1,5.25,53,Dosukoi! Wanpaku Dohyou,completed,Discover the epic story of Dosukoi! Wanpaku Dohyou. A must-watch for all anime fans!,https://picsum.photos/seed/25299/225/320
20077,Dotanba no Manners,"Comedy, Slice of Life",TV,283,6.75,75,Dotanba no Manners,completed,Discover the epic story of Dotanba no Manners. A must-watch for all anime fans!,https://picsum.photos/seed/20077/225/320
20083,Doteraman,"Comedy, Sci-Fi",TV,20,6.0,79,Doteraman,completed,Discover the epic story of Doteraman. A must-watch for all anime fans!,https://picsum.photos/seed/20083/225/320
29605,Double Hard,"Action, Martial Arts",ONA,Unknown,6.53,177,Double Hard,on-going,Discover the epic story of Double Hard. A must-watch for all anime fans!,https://picsum.photos/seed/29605/225/320
27577,Doubutsu Dai Yakyuu Sen,Sports,Movie,1,5.67,68,Doubutsu Dai Yakyuu Sen,completed,Discover the epic story of Doubutsu Dai Yakyuu Sen. A must-watch for all anime fans!,https://picsum.photos/seed/27577/225/320
8478,Doubutsu Kankyou Kaigi,Kids,TV,20,5.68,151,Doubutsu Kankyou Kaigi,completed,Discover the epic story of Doubutsu Kankyou Kaigi. A must-watch for all anime fans!,https://picsum.photos/seed/8478/225/320
20009,Doubutsu Mura Monogatari,Kids,TV,100,6.92,98,Doubutsu Mura Monogatari,completed,Discover the epic story of Doubutsu Mura Monogatari. A must-watch for all anime fans!,https://picsum.photos/seed/20009/225/320
7498,Doubutsu Olympic Taikai,Comedy,Movie,1,4.51,149,Doubutsu Olympic Taikai,completed,Discover the epic story of Doubutsu Olympic Taikai. A must-watch for all anime fans!,https://picsum.photos/seed/7498/225/320
32422,Doukyuusei,"Kids, Music",Music,1,5.83,116,Doukyuusei,completed,Discover the epic story of Doukyuusei. A must-watch for all anime fans!,https://picsum.photos/seed/32422/225/320
31555,Doushitemo Eto ni Hairitai,Comedy,TV,13,6.79,155,Doushitemo Eto ni Hairitai,completed,Discover the epic story of Doushitemo Eto ni Hairitai. A must-watch for all anime fans!,https://picsum.photos/seed/31555/225/320
30935,Douwa Mondai to Jinken: Anata wa Dou Kangaemasuka,Drama,OVA,1,8.0,42,Douwa Mondai to Jinken: Anata wa Dou Kangaemasuka,completed,Discover the epic story of Douwa Mondai to Jinken: Anata wa Dou Kangaemasuka. A must-watch for all anime fans!,https://picsum.photos/seed/30935/225/320
28367,Dr. Slump: Arale-chan '92 Oshougatsu Special,"Comedy, Sci-Fi, Shounen, Shounen",Special,3,6.19,196,Dr. Slump: Arale-chan '92 Oshougatsu Special,completed,Discover the epic story of Dr. Slump: Arale-chan '92 Oshougatsu Special. A must-watch for all anime fans!,https://picsum.photos/seed/28367/225/320
30453,Dr. Slump: Arale-chan Ayaya!? Penguin Mura de TV Jack,"Comedy, Sci-Fi, Shounen",Special,1,7.11,152,Dr. Slump: Arale-chan Ayaya!? Penguin Mura de TV Jack,completed,Discover the epic story of Dr. Slump: Arale-chan Ayaya!? Penguin Mura de TV Jack. A must-watch for all anime fans!,https://picsum.photos/seed/30453/225/320
30420,Dr. Slump: Arale-chan no Koutsuu Anzen,"Comedy, Sci-Fi, Shounen",Special,1,5.94,159,Dr. Slump: Arale-chan no Koutsuu Anzen,completed,Discover the epic story of Dr. Slump: Arale-chan no Koutsuu Anzen. A must-watch for all anime fans!,https://picsum.photos/seed/30420/225/320
28371,Dr. Slump: Arale-chan Penguin Mura Eiyuu Densetsu,"Comedy, Sci-Fi, Shounen",Special,1,6.97,198,Dr. Slump: Arale-chan Penguin Mura Eiyuu Densetsu,completed,Discover the epic story of Dr. Slump: Arale-chan Penguin Mura Eiyuu Densetsu. A must-watch for all anime fans!,https://picsum.photos/seed/28371/225/320
28369,Dr. Slump: Arale-chan Specials,"Comedy, Sci-Fi, Shounen",Special,2,6.84,220,Dr. Slump: Arale-chan Specials,completed,Discover the epic story of Dr. Slump: Arale-chan Specials. A must-watch for all anime fans!,https://picsum.photos/seed/28369/225/320
30450,Dr. Slump: Hoyoyo! Arale no Himitsu Dai Koukai dayo!!,"Comedy, Sci-Fi, Shounen",Special,1,6.17,248,Dr. Slump: Hoyoyo! Arale no Himitsu Dai Koukai dayo!!,completed,Discover the epic story of Dr. Slump: Hoyoyo! Arale no Himitsu Dai Koukai dayo!!. A must-watch for all anime fans!,https://picsum.photos/seed/30450/225/320
30449,Dr. Slump: Robot Taiketsu! Shukuteki Dr. Mashirito Toujou / Keen de Yuushou!? Penguin Grand Prix,"Comedy, Mecha, Sci-Fi, Shounen",Special,1,6.7,165,Dr. Slump: Robot Taiketsu! Shukuteki Dr. Mashirito Toujou / Keen de Yuushou!? Penguin Grand Prix,completed,Discover the epic story of Dr. Slump: Robot Taiketsu! Shukuteki Dr. Mashirito Toujou / Keen de Yuushou!? Penguin Grand Prix. A must-watch for all anime fans!,https://picsum.photos/seed/30449/225/320
17307,Dr. Typhoon,"Drama, Seinen, Sports",OVA,1,6.15,80,Dr. Typhoon,completed,Discover the epic story of Dr. Typhoon. A must-watch for all anime fans!,https://picsum.photos/seed/17307/225/320
31261,Drill,Dementia,Movie,1,3.4,106,Drill,completed,Discover the epic story of Drill. A must-watch for all anime fans!,https://picsum.photos/seed/31261/225/320
29687,Duel Masters VSR,"Action, Adventure, Comedy, Shounen",TV,51,5.19,486,Duel Masters VSR,completed,Discover the epic story of Duel Masters VSR. A must-watch for all anime fans!,https://picsum.photos/seed/29687/225/320
32582,Duel Masters VSRF,"Action, Adventure, Comedy, Shounen",TV,Unknown,5.13,460,Duel Masters VSRF,upcoming,Discover the epic story of Duel Masters VSRF. A must-watch for all anime fans!,https://picsum.photos/seed/32582/225/320
32926,Duel Masters: Hamukatsu to Dogiragon no Curry-pan Daibouken,"Action, Adventure, Comedy, Shounen",Movie,1,4.25,108,Duel Masters: Hamukatsu to Dogiragon no Curry-pan Daibouken,completed,Discover the epic story of Duel Masters: Hamukatsu to Dogiragon no Curry-pan Daibouken. A must-watch for all anime fans!,https://picsum.photos/seed/32926/225/320
8179,Eagle Sam,"Comedy, Sports",TV,51,5.45,105,Eagle Sam,completed,Discover the epic story of Eagle Sam. A must-watch for all anime fans!,https://picsum.photos/seed/8179/225/320
20201,Easy Cooking Animation: Seishun no Shokutaku,Comedy,TV,25,5.2,87,Easy Cooking Animation: Seishun no Shokutaku,completed,Discover the epic story of Easy Cooking Animation: Seishun no Shokutaku. A must-watch for all anime fans!,https://picsum.photos/seed/20201/225/320
19907,Ecchan no Sensou,"Drama, Historical",Movie,1,7.17,100,Ecchan no Sensou,completed,Discover the epic story of Ecchan no Sensou. A must-watch for all anime fans!,https://picsum.photos/seed/19907/225/320
28117,Echigo no Mukashibanashi: Attaten Ganoo,"Demons, Horror, Kids",OVA,1,4.33,73,Echigo no Mukashibanashi: Attaten Ganoo,completed,Discover the epic story of Echigo no Mukashibanashi: Attaten Ganoo. A must-watch for all anime fans!,https://picsum.photos/seed/28117/225/320
29431,Eddie the Fast Break,"Kids, Sports",TV,Unknown,6.11,67,Eddie the Fast Break,on-going,Discover the epic story of Eddie the Fast Break. A must-watch for all anime fans!,https://picsum.photos/seed/29431/225/320
9028,Edokko Boy: Gatten Tasuke,"Comedy, Martial Arts, Police, Sports",TV,22,6.37,173,Edokko Boy: Gatten Tasuke,completed,Discover the epic story of Edokko Boy: Gatten Tasuke. A must-watch for all anime fans!,https://picsum.photos/seed/9028/225/320
16257,Efficus: Kono Omoi o Kimi ni...,Magic,OVA,2,4.93,116,Efficus: Kono Omoi o Kimi ni...,completed,Discover the epic story of Efficus: Kono Omoi o Kimi ni.... A must-watch for all anime fans!,https://picsum.photos/seed/16257/225/320
33062,Egao ni Dai Sekkin,"Kids, Music",Music,1,5.8,40,Egao ni Dai Sekkin,completed,Discover the epic story of Egao ni Dai Sekkin. A must-watch for all anime fans!,https://picsum.photos/seed/33062/225/320
20385,Eguchi Hisashi no Kotobuki Gorou Show,"Comedy, Ecchi, Parody",OVA,4,6.0,311,Eguchi Hisashi no Kotobuki Gorou Show,completed,Discover the epic story of Eguchi Hisashi no Kotobuki Gorou Show. A must-watch for all anime fans!,https://picsum.photos/seed/20385/225/320
5554,Eguchi Hisashi no Nantoka Narudesho!,"Parody, Shoujo, Sports",OVA,1,5.32,246,Eguchi Hisashi no Nantoka Narudesho!,completed,Discover the epic story of Eguchi Hisashi no Nantoka Narudesho!. A must-watch for all anime fans!,https://picsum.photos/seed/5554/225/320
28087,Ehon Yose,"Historical, Horror, Kids",TV,50,5.25,99,Ehon Yose,completed,Discover the epic story of Ehon Yose. A must-watch for all anime fans!,https://picsum.photos/seed/28087/225/320
29357,Eien,"Drama, Fantasy, Music",Music,1,5.11,69,Eien,completed,Discover the epic story of Eien. A must-watch for all anime fans!,https://picsum.photos/seed/29357/225/320
6517,Eiga! Tamagotchi Uchuu Ichi Happy na Monogatari!?,Kids,Movie,1,6.56,203,Eiga! Tamagotchi Uchuu Ichi Happy na Monogatari!?,completed,Discover the epic story of Eiga! Tamagotchi Uchuu Ichi Happy na Monogatari!?. A must-watch for all anime fans!,https://picsum.photos/seed/6517/225/320
27369,Eigo de Asobo: Tanken Goblin Tou,"Adventure, Comedy, Fantasy, Kids",TV,100,5.0,53,Eigo de Asobo: Tanken Goblin Tou,completed,Discover the epic story of Eigo de Asobo: Tanken Goblin Tou. A must-watch for all anime fans!,https://picsum.photos/seed/27369/225/320
